time_s,lat,lon,alt_m,vel_ms,heading,pitch,roll,yaw,lin_x,lin_y,lin_z,gyr_mag,edr,turb_cat,phase,fuel_flow_kgs,co2_gs,nox_gs,co_gs
1421.0382177299998,39.1279851,-75.31228982,8327.417096,241.6399994,222.3999939,3.749079162,-72.988897,-116.7559912,-0.009359955788,0.2515544891,0.06213855743,0.011096918260513075,0.15966316653382773,1,climb,1.672408385121224,5284.810496983067,46.46763910316987,1.3277267406356015
1421.93821773,39.12637687,-75.31417801,8329.417923,242.5800018,222.5,3.775109407,-72.95089112,-116.7588333,-0.5024184585,-0.2201766968,-0.1843452454,0.012828169967000001,0.15835092016388153,1,climb,1.7488125323817107,5526.247602326206,51.459730741678364,1.3889086520169178
1422.0382177299998,39.12637687,-75.31417801,8329.417923,242.5800018,222.5,3.758295549,-72.94574664,-116.7806736,-0.248750329,-0.09803962708,0.2636761665,0.007253622766942352,0.15932159498438087,1,climb,1.5125476026566216,4779.650424394924,36.93591858042352,1.2012668099171036
1422.93821773,39.12476335,-75.31605807,8333.418759,242.5,222.3000031,3.771294165,-72.89039263,-116.7621017,0.1630117297,0.4527339935,-0.02897357941,0.010239967296066715,0.14650867684677793,1,climb,1.6721453786709144,5283.97939660009,46.48961303314175,1.32829912747229
1423.0382177299998,39.12476335,-75.31605807,8333.418759,242.5,222.3000031,3.762666458,-72.89474103,-116.7718007,0.0714841485,0.1463184357,0.06918907166,0.016729233167968576,0.14651471740509248,1,climb,1.642696246725482,5190.920139652523,44.645879751870325,1.3049056733104119
1423.93821773,39.12315273,-75.31794484,8336.419583,242.2799988,222.1999969,3.732956939,-72.86053124,-116.7893273,0.1219868064,-0.5046262741,-0.04561948776,0.024080800852266767,0.15196951198994302,1,climb,1.667858003261351,5270.431290305869,46.21466715239604,1.3250435970006325
1424.0382177299998,39.12315273,-75.31794484,8336.419583,242.2799988,222.1999969,3.737972365,-72.8518343,-116.7719815,0.09052550793,0.05844688416,-0.3556380272,0.02329311823143655,0.15223356824007336,1,climb,1.5977182756255897,5048.789750976864,41.89699154605447,1.2693205097729419
1424.93821773,39.12153573,-75.31982163,8341.420418,241.7599945,222.1999969,3.765115781,-72.80301132,-116.7376395,-0.1348381042,-0.1551113129,0.04452085495,0.023293118555183262,0.13296804877911725,1,climb,1.5972410268779587,5047.281644934349,41.85682933944162,1.2691272288296462
1425.0382177299998,39.12153573,-75.31982163,8341.420418,241.7599945,222.1999969,3.774618073,-72.80253515,-116.7395388,-0.1801139712,-0.1530799866,-0.2561106682,0.017428403842732944,0.13290416987557713,1,climb,1.7933125908412482,5666.867787058344,54.44268460771464,1.4249207230096812
1425.93821773,39.11991953,-75.32168769,8349.421257,242.1100006,222.1999969,3.723525725,-72.77770506,-116.765159,-0.01097679138,0.2422094345,0.02225780487,0.011029458756246304,0.1206856750746672,1,climb,1.793110035813173,5666.227713169627,54.45455656607591,1.4255621416504913
1426.0382177299998,39.11991953,-75.32168769,8349.421257,242.1100006,222.1999969,3.714518022,-72.77705104,-116.771177,-0.3251680732,-0.2861042023,0.0901722908,0.046192076958758696,0.12194339236278967,1,climb,1.7652352241862839,5578.143308428657,52.56546549439656,1.4034010498227323
1426.93821773,39.11830195,-75.32357396,8354.42208,242.3300018,222.1999969,3.744211769,-72.71902804,-116.7851691,0.1469259858,0.001888275146,0.09518861771,0.01831577365939043,0.1237025340219552,1,climb,1.765104953173909,5577.731652029553,52.57239108434642,1.403792070801746
